a,delta,beta,objective,alpha,time,car
229,0.7083318707617355,5.371397272545291,2.947777187133352,937.7227258529647,0.9469473684210526,0 days 00:06:12.439958000,49
230,1.8271896408317376,6.734593531057289,1.472387344849044,980.3103526016037,0.9990000000000001,0 days 00:06:12.197211000,49
231,1.4259569572226487,5.454486357490816,2.785787848852181,840.7432606144707,1.0,0 days 00:23:49.425820000,48
232,1.9175544720526507,1.3490336555890097,0.5923728045971783,2139.677967129709,0.01,0 days 00:06:07.335148000,48
233,1.7977217795468026,7.993264372868621,1.6931817414837491,1946.0182923270368,0.06205263157894737,0 days 00:06:07.787203000,48
234,2.2290264285264363,1.2654798204582842,3.0270634626336133,1751.1358581629029,0.11410526315789475,0 days 00:06:08.466180000,48
235,1.9618976444191345,6.354327368256833,2.7041128094275755,1560.5200857027944,0.16615789473684212,0 days 00:06:08.633617000,48
236,2.7679666797221,4.015128715373868,2.2888305899138426,1380.3769365912217,0.2182105263157895,0 days 00:06:08.347369000,48
237,2.3606879628711672,6.055242157302923,3.4603345552885094,1217.0310804327032,0.2702631578947369,0 days 00:06:09.110382000,48
238,1.947947926468456,4.279518824161286,0.5350439744735276,1076.0530600508896,0.3223157894736842,0 days 00:06:07.758579000,48
239,0.9366687252464244,6.235907733065704,3.5526094347110724,961.2680915763063,0.3743684210526316,0 days 00:06:08.315897000,48
240,2.9122995232707285,2.6060243178857205,3.2718210609903635,873.9721070342644,0.426421052631579,0 days 00:06:07.359399000,48
241,2.7428431227160086,1.1329078202693814,1.561100693576975,812.7379295527113,0.4784736842105263,0 days 00:06:09.422711000,48
242,2.424440838358552,5.000414687001482,2.422882172067416,773.9926571544081,0.5305263157894737,0 days 00:06:07.898855000,48
243,1.1486066618216046,5.94595116175848,1.8319796721539408,753.1346810434334,0.5825789473684211,0 days 00:06:07.712181000,48
244,1.0296866967225495,4.130225526100759,0.6996562828588643,745.6563037214228,0.6346315789473684,0 days 00:06:08.005968000,48
245,0.9439036579210232,1.7946923025167232,1.97777291299978,747.8275025337282,0.6866842105263158,0 days 00:06:08.695753000,48
246,0.5131081301895973,1.2372963225675395,0.6404617912749715,756.8627271866005,0.7387368421052632,0 days 00:06:09.346148000,48
247,2.062929212654407,1.964531426255088,3.2816370917122315,770.7789093603262,0.7907894736842106,0 days 00:06:08.802326000,48
248,2.8924658898898112,2.168761028121344,1.2624719171482932,788.1891174334747,0.842842105263158,0 days 00:06:08.077081000,48
249,0.9268098872866014,3.7303638355424287,1.769983308589928,808.1631853481131,0.8948947368421053,0 days 00:06:10.227062000,48
250,2.305934201542018,5.735354196921407,3.4981916662922155,830.1719777910063,0.9469473684210526,0 days 00:06:09.537537000,48
251,1.4687723709705895,7.503670761862197,0.8943420885233779,854.0700038200628,0.9990000000000001,0 days 00:06:08.383461000,48
252,1.2742962161548523,1.3108670932646027,1.5979898865724005,2521.661172378111,1.0,0 days 00:23:05.013002000,60
253,2.7354450713705956,2.2365245419028628,3.6838534228491993,6263.993069701025,0.01,0 days 00:06:06.476542000,60
254,0.6534627559814196,1.6427223603068992,2.6882603094630273,5790.026076214257,0.06205263157894737,0 days 00:06:07.861989000,60
255,2.0589883517489804,6.289864242442165,2.9788415847165064,5295.441329216672,0.11410526315789475,0 days 00:06:09.217377000,60
256,2.6538863916589426,2.6041769909885017,1.367858149061626,4792.819136448574,0.16615789473684212,0 days 00:06:08.028953000,60
257,2.254982141388629,4.751415854081606,1.6814197512953015,4299.071200505377,0.2182105263157895,0 days 00:06:08.258325000,60
258,0.7347777155875341,6.043153017626598,2.738783119951376,3834.848618901368,0.2702631578947369,0 days 00:06:07.455000000,60
259,2.2530284669961977,7.109525134037322,1.056213291646364,3422.4464226742516,0.3223157894736842,0 days 00:06:08.555531000,60
260,0.5940747070134678,2.3465034402955967,3.2850485748474507,3081.6613786179328,0.3743684210526316,0 days 00:06:07.816239000,60
261,1.6039522349634374,2.5827262900822063,1.8247383941107556,2823.962218440617,0.426421052631579,0 days 00:06:08.334478000,60
262,1.2752701248220322,5.5569711478869985,3.135659303809272,2647.381157340662,0.4784736842105263,0 days 00:06:07.785671000,60
263,1.5766179229738944,1.8892602195482064,1.17427223693379,2536.4249538619697,0.5305263157894737,0 days 00:06:08.749134000,60
264,1.2876921085990396,1.758798794468858,0.8276941723678228,2469.3024107933757,0.5825789473684211,0 days 00:06:08.413054000,60
265,0.7568469395517295,7.668762533225039,3.5518474435268708,2427.98055288098,0.6346315789473684,0 days 00:06:08.441512000,60
266,2.731034959048683,3.0773722000573285,1.7736376288794051,2403.1963789463666,0.6866842105263158,0 days 00:06:08.118823000,60
267,2.7528296257953837,3.4806495919549216,2.78434834354488,2392.5424901803754,0.7387368421052632,0 days 00:06:08.596592000,60
268,0.9865885678706467,6.017477336849338,1.1144976871768006,2396.290873121366,0.7907894736842106,0 days 00:06:07.707247000,60
269,2.1113999084423987,4.887129948738495,1.0734570885767891,2414.887640957607,0.842842105263158,0 days 00:06:08.812302000,60
270,2.226800079667206,2.6542398762710726,2.9370045115969985,2448.473641863421,0.8948947368421053,0 days 00:06:07.917366000,60
271,1.5038184843974285,1.208065061580626,1.600671432408374,2497.2883373138948,0.9469473684210526,0 days 00:06:09.103824000,60
272,2.333649782727296,5.703490296925465,2.9170296968619542,2562.086934443693,0.9990000000000001,0 days 00:06:00.937697000,60
273,1.1260926314896549,1.5065642011385818,0.790301954236124,1353.5759306599698,1.0,0 days 00:24:19.463264000,38
274,2.5804135994222253,4.243834311712998,0.7521330845799279,3002.6274356611925,0.01,0 days 00:06:13.428056000,38
275,2.691276292615948,4.6981589235562655,2.8077119551177483,2767.724776064341,0.06205263157894737,0 days 00:06:15.856196000,38
276,2.6549215583916275,3.7919506100141436,0.9078625435219284,2530.630651441643,0.11410526315789475,0 days 00:06:14.608498000,38
277,0.5187797664363467,5.215784173538744,1.3815078892540409,2298.3542751740515,0.16615789473684212,0 days 00:06:15.690952000,38
278,1.4375208520097962,2.5058949800015733,2.612699421486516,2078.7673508191974,0.2182105263157895,0 days 00:06:14.294679000,38
279,2.9297299900967277,4.681403179679067,2.272070160927784,1879.7478199007392,0.2702631578947369,0 days 00:06:15.762461000,38
280,0.6497806501160928,5.240914888467088,3.46317129922773,1708.0077376407974,0.3223157894736842,0 days 00:06:14.602684000,38
281,2.285744318691414,5.353652960011819,2.574189144455376,1567.8828877515655,0.3743684210526316,0 days 00:06:15.551568000,38
282,1.0034990223522449,5.995662798359323,2.189782138046328,1460.5324081531353,0.426421052631579,0 days 00:06:13.726875000,38
283,2.372754808236348,1.2861666156648428,1.087197010807185,1383.9406151792953,0.4784736842105263,0 days 00:06:15.147753000,38
284,1.2862476105537417,3.563583836056896,3.88136948254184,1333.7529593238507,0.5305263157894737,0 days 00:06:16.379816000,38
285,2.7096444461679443,2.6616687651467794,2.704860317211715,1304.5416212118487,0.5825789473684211,0 days 00:06:16.706176000,38
286,0.7687803737526159,6.871902462974536,3.918316059560412,1290.9514151039455,0.6346315789473684,0 days 00:06:15.025954000,38
287,1.637559594436906,7.119152415061097,2.6661143770542832,1288.4051968756426,0.6866842105263158,0 days 00:06:15.074977000,38
288,1.617121149935396,7.450889749262166,2.506132223589918,1293.3743663306207,0.7387368421052632,0 days 00:06:15.015658000,38
289,2.1329572460538726,2.5583399600621592,1.820839484291148,1303.3823162543713,0.7907894736842106,0 days 00:06:15.800490000,38
290,0.8018261969085358,1.8510779263822332,1.0380065918711754,1316.8902484302553,0.842842105263158,0 days 00:06:14.518624000,38
291,2.5821772149713054,3.6677793168253374,1.883662789066144,1333.129023736135,0.8948947368421053,0 days 00:06:17.261234000,38
292,2.9919321909798,3.4497295769703324,2.5703222138427426,1351.87118268748,0.9469473684210526,0 days 00:06:15.190737000,38
293,2.6569281591838165,2.9822494002366535,2.9657105665634527,1373.1100009279112,0.9990000000000001,0 days 00:06:16.076971000,38
294,2.521335419681121,5.6164523380863765,1.0588073358767465,661.8270996955962,1.0,0 days 00:24:17.090623000,39
295,2.3622520710901105,3.0579162335860848,3.022103746554772,916.5041016612869,0.01,0 days 00:06:12.948338000,39
296,1.6798795651450122,6.721396388315937,1.2767154806518597,902.4016885127,0.06205263157894737,0 days 00:06:13.653966000,39
297,2.8649519339509624,5.9726448009070445,1.0737951476794958,893.3784075277515,0.11410526315789475,0 days 00:06:12.598279000,39
298,1.5736008561403807,4.054585466764562,2.1933310423468213,889.1879249185666,0.16615789473684212,0 days 00:06:12.521854000,39
299,2.896327009879815,4.257239263952384,0.9534716453852456,888.7899122204027,0.2182105263157895,0 days 00:06:13.226317000,39
300,2.425438635565946,5.658801449125831,0.7083684144247999,890.2782538214201,0.2702631578947369,0 days 00:06:12.086241000,39
301,1.570759762583797,1.4365425398452856,3.695587144299469,891.0503034910968,0.3223157894736842,0 days 00:06:14.256731000,39
302,1.7141977167745992,7.693371884987672,2.333128145727967,888.275824244228,0.3743684210526316,0 days 00:06:11.681107000,39
303,1.768689929779499,3.941155070799032,1.8885172652898472,879.5848565133085,0.426421052631579,0 days 00:06:11.642503000,39
304,1.9933241127810388,7.132806186080727,3.8964742252484013,863.732796683167,0.4784736842105263,0 days 00:06:11.778985000,39
305,0.8460271149040477,2.6284467494479458,3.126196931780175,840.9500541764598,0.5305263157894737,0 days 00:06:14.081884000,39
306,1.5985819001756514,6.321664984963423,2.3521433489927395,812.8236134671878,0.5825789473684211,0 days 00:06:13.102552000,39
307,2.7200864389087127,2.927228861411069,2.474894277352765,781.8040764615546,0.6346315789473684,0 days 00:06:15.728592000,39
308,1.2636079064206385,1.7837344850731802,1.9355223897388771,750.5971367475804,0.6866842105263158,0 days 00:06:14.552601000,39
309,0.9027419422030192,1.65655702367579,1.4434551939234932,721.681866134569,0.7387368421052632,0 days 00:06:11.994153000,39
310,1.8711551173415248,6.226841579281608,0.5070554149161617,697.0621585913791,0.7907894736842106,0 days 00:06:13.085917000,39
311,1.7086871194695683,2.8638617929872137,3.153502645327672,678.2263487279035,0.842842105263158,0 days 00:06:12.573888000,39
312,0.9962270022994684,3.5948657867814746,3.093640410025987,666.2300223200083,0.8948947368421053,0 days 00:06:12.752621000,39
313,2.718346760461467,4.098692056124863,2.21793537339091,661.8200327771729,0.9469473684210526,0 days 00:06:13.675186000,39
314,0.3774637325243861,6.34770833382491,2.4442429149596347,665.5471602918537,0.9990000000000001,0 days 00:06:11.314382000,39
315,1.7781690927277831,1.3252283060188588,0.5493555095647924,507.04017722511253,1.0,0 days 00:26:03.017095000,29
316,2.5305432218399098,6.013324487579919,1.7880287643839452,394.9950555310482,0.01,0 days 00:06:26.281139000,29
317,0.7085571017500124,5.730740256399553,3.851691849547469,389.36063871945663,0.06205263157894737,0 days 00:06:28.072927000,29
318,2.267336523351544,1.4380379931250016,1.472458502950189,381.4449605918808,0.11410526315789475,0 days 00:06:28.994142000,29
319,0.9187250503798248,2.5927793486329618,3.1988511945707394,370.9902136229513,0.16615789473684212,0 days 00:06:26.778649000,29
320,2.5975917354621507,4.278340717163387,3.3993296914264097,357.94914168007654,0.2182105263157895,0 days 00:06:28.448257000,29
321,1.0415108690642687,5.906327546415231,1.8370377701813687,342.55667215031934,0.2702631578947369,0 days 00:06:27.646534000,29
322,1.6894096546607376,7.624068608941825,3.034207256047372,325.38876653308944,0.3223157894736842,0 days 00:06:29.741361000,29
323,0.4013917377317591,4.69435878881977,0.7606397328774614,307.38627072261,0.3743684210526316,0 days 00:06:27.640888000,29
324,2.592146444505336,5.385670658882319,3.8897685582716495,289.8176982464306,0.426421052631579,0 days 00:06:27.990227000,29
325,0.9412984922378942,5.331493344532535,1.3620511152783212,274.16108932319975,0.4784736842105263,0 days 00:06:28.010926000,29
326,0.5223888919258759,5.448267561921085,0.757875903051112,261.9095599202869,0.5305263157894737,0 days 00:06:29.704651000,29
327,2.2929165721633145,1.4443194571293487,3.674611108426933,254.35054170768498,0.5825789473684211,0 days 00:06:27.844578000,29
328,2.273138786972221,7.709283262896204,1.6303702156699795,252.41958767719743,0.6346315789473684,0 days 00:06:28.513517000,29
329,1.2192881103290911,6.984709181349068,2.1147643466790647,256.745152813942,0.6866842105263158,0 days 00:06:28.434766000,29
330,2.013247659104678,2.600074278130488,1.957588375705956,267.93630110062304,0.7387368421052632,0 days 00:06:30.159719000,29
331,1.597013818486637,6.622066070404781,1.6678346519827283,287.03001822446254,0.7907894736842106,0 days 00:06:28.094243000,29
332,1.2371635167280006,6.546321244194349,2.8811090522206264,315.9077261876869,0.842842105263158,0 days 00:06:28.494669000,29
333,1.6492572855586125,6.567845710004248,2.69144440043023,357.52811521269166,0.8948947368421053,0 days 00:06:28.572198000,29
334,1.29620389983801,5.457022525726943,2.939310315253635,415.99967674434447,0.9469473684210526,0 days 00:06:29.197095000,29
335,2.4244708479099635,7.281806538499782,0.6421530121309671,496.6834102177025,0.9990000000000001,0 days 00:06:28.788312000,29
336,2.225502647633651,4.434351920829709,2.7388500524963555,465.91074803264365,1.0,0 days 00:26:11.714223000,28
337,1.3887710961173143,7.466828102008928,2.2053013909333643,640.3185367765275,0.01,0 days 00:06:28.151407000,28
338,1.2119618456641217,2.909792820508489,2.641044531700624,607.8982990070314,0.06205263157894737,0 days 00:06:27.941280000,28
339,1.8450869920660256,1.3201931996664702,3.5327202446126327,577.1631459525578,0.11410526315789475,0 days 00:06:29.790403000,28
340,2.9383148387724107,7.395461987522758,2.36243610268829,549.0005792614023,0.16615789473684212,0 days 00:06:26.857034000,28
341,1.105425372328856,5.189933395202462,1.544862115914344,524.3642190059676,0.2182105263157895,0 days 00:06:29.153525000,28
342,2.7952119256869232,2.416605751758102,2.117407450139649,504.1468900127926,0.2702631578947369,0 days 00:06:28.676221000,28
343,1.8364911580516536,6.186674593932427,2.716722551568597,488.9936830607287,0.3223157894736842,0 days 00:06:30.521008000,28
344,1.4201157440292524,2.1988921003042807,2.7271970037649806,479.07786438161713,0.3743684210526316,0 days 00:06:27.383791000,28
345,0.5815185645188786,6.76708399349092,2.4505254822175693,473.9010971395277,0.426421052631579,0 days 00:06:27.424654000,28
346,1.2193025378987197,1.1797222774499103,2.9393723464587205,472.2172770484967,0.4784736842105263,0 days 00:06:27.845722000,28
347,0.8053982422754746,2.855506934780583,0.5490403151522487,472.18378137075683,0.5305263157894737,0 days 00:06:30.310046000,28
348,0.7582416664224053,3.9807664299008234,2.7424248825946704,471.7788333302058,0.5825789473684211,0 days 00:06:28.078170000,28
349,1.088739660993347,6.327653205519018,3.644887159855565,469.3904684490919,0.6346315789473684,0 days 00:06:29.183577000,28
350,0.971273054796378,7.4701911066041315,2.32457961986842,464.3553115867477,0.6866842105263158,0 days 00:06:28.175886000,28
351,2.3858437866250957,2.7221048054351704,3.890298843885036,457.21405185084006,0.7387368421052632,0 days 00:06:30.295117000,28
352,2.53402606015917,2.218216665593454,2.8556990183168147,449.59229933938036,0.7907894736842106,0 days 00:06:27.603728000,28
353,2.2854003855233804,7.102571635145582,3.7906624131761593,443.8149170371548,0.842842105263158,0 days 00:06:29.550143000,28
354,2.429697081924913,5.277680178736793,1.4299789605784508,442.4757188261682,0.8948947368421053,0 days 00:06:28.425730000,28
355,2.9127433403590843,5.335481416799864,3.8790660790310447,448.15621923617937,0.9469473684210526,0 days 00:06:30.414986000,28
356,1.4886394914001595,1.868021979462836,2.083297043774147,463.37282153509085,0.9990000000000001,0 days 00:06:26.872581000,28
357,2.1202257009980388,4.041437835145744,2.880629525279639,420.85307371563306,1.0,0 days 00:23:55.216438000,32
358,2.607611545102964,7.135721825565853,2.8078918583963994,465.69346589428017,0.01,0 days 00:06:10.944992000,32
359,1.7189630765747772,2.6823078275717416,3.625717271014703,439.4848029661789,0.06205263157894737,0 days 00:06:09.778418000,32
360,1.9466575135720043,3.817078659945185,3.68856875948806,414.1766323021743,0.11410526315789475,0 days 00:06:12.054104000,32
361,2.9959391952202212,6.295203288899863,1.7416293975390689,390.39546467901636,0.16615789473684212,0 days 00:06:08.597805000,32
362,1.9570818273421504,3.818686697967872,2.7417101382179947,368.8286974126768,0.2182105263157895,0 days 00:06:11.096548000,32
363,1.1272391388713008,3.210452072887592,2.3494629612924682,350.16144536929716,0.2702631578947369,0 days 00:06:09.109906000,32
364,0.8059832499657249,6.559101440045875,2.025778787690039,334.98806845341284,0.3223157894736842,0 days 00:06:10.208454000,32
365,2.8748614140192004,6.684896800477028,3.1620045860194788,323.7110705785854,0.3743684210526316,0 days 00:06:10.611083000,32
366,2.8121619943475165,1.8081500798989556,3.600387865416337,316.4533406825715,0.426421052631579,0 days 00:06:10.362427000,32
367,0.5994030293653501,3.990126872055455,1.5492710556141978,313.0192667310108,0.4784736842105263,0 days 00:06:10.406618000,32
368,2.0560678264838157,3.882118753504052,2.4180336035543557,312.9365904607043,0.5305263157894737,0 days 00:06:11.238045000,32
369,1.9067992488460832,7.956739825225089,2.420555244379257,315.5872047231232,0.5825789473684211,0 days 00:06:10.081239000,32
370,1.0965759094417162,1.8524829745890803,2.91103276761478,320.39658950383654,0.6346315789473684,0 days 00:06:10.180006000,32
371,1.2729042215256707,5.508741200189531,1.870343682684878,327.01887483413293,0.6866842105263158,0 days 00:06:09.211989000,32
372,1.270821514881708,4.472938865197385,1.371640037192789,335.4521069183216,0.7387368421052632,0 days 00:06:12.314616000,32
373,0.5174362332875027,7.640481993780324,3.926452567101192,346.05304429316215,0.7907894736842106,0 days 00:06:09.923060000,32
374,1.7032093131390047,6.561398783516013,1.2212582076984324,359.47225225677596,0.842842105263158,0 days 00:06:11.021175000,32
375,2.4717382469178717,1.4533025256637997,2.6676685988229583,376.5659901387192,0.8948947368421053,0 days 00:06:10.615577000,32
376,1.603658248747381,1.0941068263299625,1.0072234791187489,398.34235904238335,0.9469473684210526,0 days 00:06:11.244522000,32
377,0.9616731083553364,1.6831443852535504,2.7707315662580765,425.96953827933123,0.9990000000000001,0 days 00:06:09.760482000,32
378,0.8300390131662729,2.7763674462535,1.2450287083681983,672.5976134379663,1.0,0 days 00:26:32.244577000,26
379,1.2117719050075904,1.0430388956255765,0.5101644869520581,428.3690555293912,0.01,0 days 00:06:33.828011000,26
380,1.5931775148848517,5.934432480566878,2.9288382438534954,437.8620085566149,0.06205263157894737,0 days 00:06:34.905486000,26
381,2.6107498656931365,7.889461006063124,2.3263605643548186,447.70062809564314,0.11410526315789475,0 days 00:06:34.052932000,26
382,2.773395610638709,4.093917452540575,0.8615792651721281,457.90251508850133,0.16615789473684212,0 days 00:06:33.017810000,26
383,2.396229737180628,6.735178021496345,3.5577089417257777,468.59714252632887,0.2182105263157895,0 days 00:06:34.607004000,26
384,1.4157480335403785,5.014880712509728,2.3988563052921377,480.01825704034883,0.2702631578947369,0 days 00:06:35.733164000,26
385,1.984122821447999,6.885444663449278,3.7286394838265036,492.45778876458,0.3223157894736842,0 days 00:06:34.895574000,26
386,2.20787649676138,3.003132472085185,0.5181884172917515,506.165239320729,0.3743684210526316,0 days 00:06:33.229912000,26
387,2.8903878401252747,6.1323170216774825,2.5208005037040593,521.1884513448053,0.426421052631579,0 days 00:06:33.917600000,26
388,0.8348444142415108,2.509552345933501,3.466276616129377,537.1817662621393,0.4784736842105263,0 days 00:06:37.110736000,26
389,1.4715135717622214,5.84725454079462,1.2031299674189144,553.2562390333742,0.5305263157894737,0 days 00:06:35.293225000,26
390,1.0110745465223705,2.03052787135872,1.571954101361853,567.9942887201108,0.5825789473684211,0 days 00:06:34.827184000,26
391,2.7053000486076737,3.620182461952911,1.3259874966152,579.7506920876415,0.6346315789473684,0 days 00:06:36.033766000,26
392,0.6593736980343761,7.090531162378066,1.121348420580593,587.2621690496408,0.6866842105263158,0 days 00:06:35.251922000,26
393,0.7402512704275952,7.218882458874495,2.73622714131013,590.4018994723581,0.7387368421052632,0 days 00:06:34.615551000,26
394,1.8086116079845287,4.326034058996287,2.2101831558136933,590.7693582317215,0.7907894736842106,0 days 00:06:34.261119000,26
395,1.8702864573782203,2.4269072249554955,1.2046634331458799,591.8586132092701,0.842842105263158,0 days 00:06:34.945595000,26
396,0.8287772236820379,3.159736618676555,2.5098517889301943,598.8077183277699,0.8948947368421053,0 days 00:06:39.157401000,26
397,2.306850305562953,3.87961757442618,3.8091164647818334,618.0050031014033,0.9469473684210526,0 days 00:06:35.453358000,26
398,2.586320113447289,5.270668628634676,3.2877178583841333,656.9128307833478,0.9990000000000001,0 days 00:06:32.803277000,26
399,1.9302017359817096,5.548252720767211,1.8364560527211131,1292.0342996804145,1.0,0 days 00:26:39.743620000,27
400,0.5934045343950411,6.164606403158487,3.172562272766432,2541.975642282254,0.01,0 days 00:06:34.180617000,27
401,2.1552270073675337,7.744643313943095,3.7571710387205535,2351.805052395005,0.06205263157894737,0 days 00:06:37.134545000,27
402,2.233923194904233,7.4639770778835794,1.5350461975149687,2163.8595086894243,0.11410526315789475,0 days 00:06:34.734529000,27
403,1.6678840135497894,5.82354340852038,0.7145085329896809,1984.6394681329914,0.16615789473684212,0 days 00:06:34.743241000,27
404,2.6879548475423403,5.157335994382204,3.3671385177606017,1821.0426750935405,0.2182105263157895,0 days 00:06:36.006662000,27
405,2.550829657520549,4.544948588737031,0.7344051007674705,1679.3924708887603,0.2702631578947369,0 days 00:06:36.294523000,27
406,0.7282947046174405,4.5663344517475055,2.4092071460979896,1564.2541451479262,0.3223157894736842,0 days 00:06:35.377058000,27
407,2.725719757043293,5.633527260720313,3.1889282211287235,1477.4275256988171,0.3743684210526316,0 days 00:06:34.032908000,27
408,1.0517513675492085,7.5213829537232755,2.3258976956824444,1417.5947070278198,0.426421052631579,0 days 00:06:35.535705000,27
409,0.5258572292024516,6.605894432249517,0.7611755524433185,1380.8516159222409,0.4784736842105263,0 days 00:06:36.460362000,27
410,0.9855259773697256,3.854153895775008,3.0440190812629906,1361.8561631650489,0.5305263157894737,0 days 00:06:36.549808000,27
411,1.7429028719736788,1.0099693397696043,3.6302819434852256,1355.0151440253153,0.5825789473684211,0 days 00:06:35.709746000,27
412,1.899660386833797,1.7429749653846651,0.7792561067712864,1355.2757382031384,0.6346315789473684,0 days 00:06:36.446382000,27
413,2.6923978620468545,6.842808060941358,1.79640330354926,1358.4560815170635,0.6866842105263158,0 days 00:06:36.787054000,27
414,2.0428157348166334,7.065830960732025,2.8951127459149615,1361.2827829957691,0.7387368421052632,0 days 00:06:36.713915000,27
415,2.1521324406951767,3.2166630307636166,2.4358481120241926,1361.3216683498927,0.7907894736842106,0 days 00:06:36.736537000,27
416,2.6141775433946743,5.143367671883793,0.7208151652093278,1356.9122102084075,0.842842105263158,0 days 00:06:37.678498000,27
417,0.8632288993888497,6.188153452998999,0.6455128749196966,1347.1432334262347,0.8948947368421053,0 days 00:06:38.025387000,27
418,2.3007864331449417,7.891437597003428,3.593791273336412,1331.8585765039384,0.9469473684210526,0 days 00:06:37.544340000,27
419,0.9943574899566241,3.5510762857155824,0.8528407559883613,1311.6485830216598,0.9990000000000001,0 days 00:06:35.865750000,27
420,2.1670207986594323,1.6772248337031541,1.734255713221388,1498.1893203609666,1.0,0 days 00:23:55.262138000,33
421,1.7661837121993609,1.2947892723922805,0.5036178950128063,842.382028360269,0.01,0 days 00:06:08.492145000,33
422,2.5471831792035684,4.5440532854383315,2.1855523252193696,822.2997650454117,0.06205263157894737,0 days 00:06:10.365762000,33
423,0.7607554331398316,7.543348899667174,3.5046207791846324,804.5184868477548,0.11410526315789475,0 days 00:06:11.912120000,33
424,2.7426142132023656,7.49387537107057,0.9565895374659033,789.9898874566034,0.16615789473684212,0 days 00:06:10.794651000,33
425,0.8780810885621998,7.825161490583762,3.6999022768649357,779.8129588315619,0.2182105263157895,0 days 00:06:13.067869000,33
426,2.2333023693577028,3.6878534243721,0.5999400992972896,775.1586082150368,0.2702631578947369,0 days 00:06:10.657012000,33
427,1.3351931139207023,3.863730828680123,2.849473942874471,777.1558283149767,0.3223157894736842,0 days 00:06:13.299837000,33
428,2.164812143740288,2.2296951657280566,2.734802984570144,786.7545002592709,0.3743684210526316,0 days 00:06:10.085590000,33
429,1.0537145466971705,7.68392557031768,1.0404037087631421,804.5976088829858,0.426421052631579,0 days 00:06:11.648742000,33
430,1.9127166545391392,1.6425718260034663,2.193374828978275,830.9464905272314,0.4784736842105263,0 days 00:06:12.316597000,33
431,0.8715997335757657,1.029222729368648,1.4664460960064871,865.6941243010543,0.5305263157894737,0 days 00:06:13.044031000,33
432,1.1073735599082444,2.4654787864319605,2.649269160088289,908.468809943196,0.5825789473684211,0 days 00:06:12.380471000,33
433,1.269387857222369,4.650868163733716,2.2139037798261465,958.7878801979836,0.6346315789473684,0 days 00:06:11.123401000,33
434,1.2045955260370635,7.4868680447672284,1.981106898549015,1016.1959629919136,0.6866842105263158,0 days 00:06:12.194923000,33
435,0.5737295396376563,1.4211486817664931,0.6113302152271238,1080.332387539946,0.7387368421052632,0 days 00:06:12.869293000,33
436,2.330238677239774,5.831717903019492,3.2157408920392547,1150.9083843775784,0.7907894736842106,0 days 00:06:11.355384000,33
437,2.2587692893278737,6.208205114668486,0.9449494573839076,1227.6145853787614,0.842842105263158,0 days 00:06:10.854297000,33
438,1.8049767420341367,3.5837796267501174,2.0509090161419707,1310.0166331988894,0.8948947368421053,0 days 00:06:11.612547000,33
439,0.7068806138692565,6.915602347933638,1.871870475801348,1397.5460004603449,0.9469473684210526,0 days 00:06:13.186700000,33
440,2.659187377773444,5.618489192681632,1.54824720322568,1489.7616166580822,0.9990000000000001,0 days 00:06:11.542988000,33
441,1.9458992716327368,4.760462091658126,2.8236584828853672,591.4365182544625,1.0,0 days 00:26:17.011320000,25
442,1.804940915468031,2.7045992474606244,1.0474982980015226,1227.189066440365,0.01,0 days 00:06:30.026149000,25
443,1.83068276891609,7.8097217992199015,1.1794858152678522,1117.7329461881902,0.06205263157894737,0 days 00:06:31.715324000,25
444,2.2725927225515954,4.479227122040301,3.4045696783553594,1011.0720747711754,0.11410526315789475,0 days 00:06:32.475535000,25
445,1.3339818245937711,6.645186094111772,2.8534616401351696,910.4475830023647,0.16615789473684212,0 days 00:06:29.691928000,25
446,2.9574054341672964,6.125188836989339,1.9339952449196327,819.1963741357974,0.2182105263157895,0 days 00:06:31.076716000,25
447,1.6961810309847252,6.4226238644496725,3.170608782400064,740.3302543578654,0.2702631578947369,0 days 00:06:32.286466000,25
448,2.095886084551448,3.6058236115453615,2.6581806362568634,676.0177170833468,0.3223157894736842,0 days 00:06:32.394326000,25
449,0.982150737545158,1.0709902495770458,3.72787029160224,627.0993983701926,0.3743684210526316,0 days 00:06:30.586353000,25
450,2.514419299487036,2.5361503138070978,1.8774419482413607,592.8382357900413,0.426421052631579,0 days 00:06:32.028631000,25
451,1.797855560682016,7.391264732682762,1.774338551099235,571.0845475029008,0.4784736842105263,0 days 00:06:32.047890000,25
452,1.0017352520929277,1.4010423205397298,1.0515748619773249,558.8710211487545,0.5305263157894737,0 days 00:06:32.794845000,25
453,1.2405486500104952,5.501695219843245,0.8376110900936506,553.2114754766544,0.5825789473684211,0 days 00:06:31.482066000,25
454,2.6446583050141497,3.6025726327536445,2.3999906516023146,551.7498989541218,0.6346315789473684,0 days 00:06:32.694705000,25
455,1.2043357495568825,7.132373595514758,2.6302850528306894,553.019603875337,0.6866842105263158,0 days 00:06:32.547871000,25
456,0.6544269351962824,7.224659267069359,1.5774902271903548,556.3270440778841,0.7387368421052632,0 days 00:06:33.689768000,25
457,1.7813828712287811,7.639690241908657,2.381508438151127,561.4537582138115,0.7907894736842106,0 days 00:06:30.827240000,25
458,1.4037934573588138,5.597287021660597,0.6953067223604099,568.3753217318027,0.842842105263158,0 days 00:06:32.012051000,25
459,2.101345089765554,3.575260972868111,2.094987889464932,577.0991074782404,0.8948947368421053,0 days 00:06:34.104374000,25
